state,year,p_101,p_102,p_104,p_106,p_110,p_112,p_114,p_118,p_120,p_122,p_124,p_128,p_130,p_136,p_138,p_140,p_142,p_146,p_154,p_157,p_159,p_160,p_161,p_163,p_165,p_199,p_201,p_202,p_206,p_216,p_217,p_223,p_224,p_226,p_227,p_228,p_297,p_309,p_311,p_313,p_314,p_315,p_316,p_317,p_319,p_324,p_325,p_326,p_327,p_328,p_329,p_330,p_332,p_333,p_336,p_338,p_340,p_342,p_344,p_345,p_348,p_350,p_351,p_353,p_355,p_356,p_359,p_360,p_362,p_366,p_367,p_368,p_372,p_373,p_374,p_376,p_378,p_379,p_380,p_381,p_382,p_383,p_384,p_386,p_388,p_390,p_391,p_393,p_394,p_395,p_396,p_400,p_402,p_410,p_412,p_420,p_422,p_428,p_430,p_436,p_441,p_442,p_443,p_447,p_449,p_460,p_462,p_464,p_466,p_468,p_472,p_484,p_490,p_500,p_511,p_512,p_516,p_520,p_521,p_522,p_527,p_528,p_533,p_548,p_550,p_554,p_558,p_560,p_561,p_568,p_570,p_572,p_574,p_575,p_576,p_578,p_580,p_582,p_584,p_585,p_587,p_590,p_591,p_592,p_595,p_600,p_601,p_603,p_605,p_606,p_607,p_608,p_610,p_612,p_614,p_620,p_629,p_632,p_633,p_634,p_635,p_636,p_638,p_642,p_643,p_644,p_645,p_646,p_647,p_649,p_650,p_654,p_655,p_656,p_657,p_658,p_659,p_660,p_666,p_670,p_672,p_710,p_713,p_717,p_734,p_747,p_755,p_756,p_770,p_775,p_798,p_800,p_801,p_805,p_808,p_809,p_810,p_812,p_815,p_817,p_821,p_823,p_911,p_912,p_913
Oregon,2030,0.0,16083.018850215827,0.0,18097.69103308597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4653.957302823583,0.0,0.0,6632.164295180621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11025.487545807904,0.0,0.0,0.0,0.0,-2845.7341948355825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-988922.0437471839,-208118.73790034815,0.0,0.0,0.0,0.0,203925.6668493601,0.0,-17041.271323776222,-29335.26601223119,-312479.46601331333,0.0,0.0,0.0,-6258.325262290215,0.0,-95642.57037735399,510.88340092693807,0.0,-277722.98592755606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84909.56669331004,0.0,185823.01032870007,0.0,0.0,0.0,0.0,0.0,-14067.51159275304,-120979.46422889,45349.15953855822,18076.23171827299,-456890.536686318,851.1880369367009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20308.53915515574,12181.885342961614,0.0,-175183.22828541696,0.0,-145618.28269616608,-1729288.3199554216,4307.155566977399,0.0,29560.070751360385,0.0,0.0,0.0,0.0,0.0,0.0,265.3088309736486,-135335.874241676,40749.38185920002,0.0,-28542.094804382505,178136.00375660998,0.0,0.0,0.0,0.0,145888.0599185438,191768.34339312022,0.0,293024.1825458999,0.0,48580.38757142995,10864.671451201095,-118568.09851543792,0.0,0.0,0.0,15238.86552537819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95748.84954096004,-174404.20655883854,0.0,0.0,4696.948220130336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-267200.29403466405,179851.03999233013,7018.131519438546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20585.23931133747,32485.38361419001,8020.329228464019,29526.084559442766,0.0,0.0,5306.132366587917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32070.229294110002,-6657573.8056967985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.9412741211036,0.0,0.0,0.0,0.0,0.0,0.0,6016.4438339223125,-23883.515722096505,916.67218741331,744.6072478540991
Oregon,2031,0.0,19353.232683093054,0.0,21777.55487648012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.26195439772,0.0,0.0,7980.70436853401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13267.336680122171,0.0,0.0,0.0,0.0,1069.2468090535294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261637.30965058878,695.2750445741694,0.0,0.0,0.0,0.0,245390.55244206334,0.0,9319.694044718955,-12638.73191965078,-135031.13467836007,0.0,0.0,0.0,-2964.749001373076,0.0,-17994.286806219898,614.763025782082,0.0,-106124.31281314598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102174.5119209498,0.0,223607.02242886904,0.0,0.0,0.0,0.0,0.0,-6664.185576566905,-57311.458054194496,286465.19543050183,21751.732167655166,620550.6909045689,1024.262937780497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24437.94211670407,24866.668824645458,0.0,268774.3171954965,0.0,275137.8257680838,-124697.84485257324,5182.9438655961385,0.0,85100.4718745203,0.0,0.0,0.0,0.0,0.0,0.0,7683.42403689865,-55873.1647799958,49035.08950390399,0.0,3152.4435641917808,214356.9911871208,0.0,0.0,0.0,0.0,274200.2121536953,230761.2398830545,0.0,352605.76633023284,0.0,58458.39971095405,13073.821312945307,-14786.036663282546,0.0,0.0,0.0,18337.434848871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115217.78228095523,-75508.10728924132,0.0,0.0,5651.994358223503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96822.03417279443,216420.75145743717,8445.15159505773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53479.69142437971,39090.744949075306,9651.129504918368,35529.72175319612,0.0,0.0,6385.045947794119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38591.17591724571,-1618244.1992421653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.0993331923983,0.0,0.0,0.0,0.0,0.0,0.0,7239.78741348652,470.3838903897413,1103.062198854017,896.0107215844328
Oregon,2032,0.0,22623.446515970267,0.0,25457.418719874273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6546.566605971835,0.0,0.0,9329.2444418874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15509.185814436438,0.0,0.0,0.0,0.0,4660.620822865178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407656.9884988414,191424.0870156897,0.0,0.0,0.0,0.0,286855.43803476635,0.0,33532.74225354052,2425.8465039647326,25062.634540701707,0.0,0.0,0.0,0.0,0.0,52661.66954023455,718.6426506372263,0.0,49050.00048747263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119439.45714858943,0.0,261391.034529038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510881.3407145194,25427.23261703734,1613709.8724874817,1197.337838624293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28567.34507825243,36816.338931727165,0.0,678195.1067707245,0.0,663460.9469216941,1339016.2508829823,6058.732164214878,0.0,137073.98716327897,0.0,0.0,0.0,0.0,0.0,0.0,14571.20958186865,15885.321852316003,57320.79714860802,0.0,32146.561396117293,250577.97861763136,0.0,0.0,0.0,0.0,395408.223963873,269754.1363729888,0.0,412187.35011456674,0.0,68336.41185047815,15282.971174689534,79785.97834422579,0.0,0.0,0.0,21436.004172365356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134686.71502095042,13712.197665581087,0.0,0.0,6607.040496316677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57373.83779427159,252990.46292254422,9872.171670676893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121909.41584617482,45696.10628396063,11281.929781372717,41533.358946949535,0.0,0.0,7463.959529000334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45112.12254038142,2960691.7460184097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3363.2573922636857,0.0,0.0,0.0,0.0,0.0,0.0,8463.13099305072,22720.71377524236,1289.452210294723,1047.4141953147664
Oregon,2033,0.0,24231.748400991826,0.0,27267.18782318286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.962336254197,0.0,0.0,9992.460871405463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16611.734569017208,0.0,0.0,0.0,0.0,4991.944578045168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507727.390524826,205032.4344338671,0.0,0.0,0.0,0.0,307248.0047197025,0.0,35916.58648957423,2598.3000469006147,26844.33841800278,0.0,0.0,0.0,0.0,0.0,56405.39012366353,769.7309907299195,0.0,52536.96734677162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127930.41381792049,0.0,279973.3355619081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547199.9194383002,27234.855788864632,1728428.5838017575,1282.456642317963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30598.19899376799,39433.6142112338,0.0,726408.0290530035,0.0,710626.4170820038,1434206.9796187393,6489.447720912616,0.0,146818.58340711403,0.0,0.0,0.0,0.0,0.0,0.0,15607.07756162234,17014.610135656025,61395.73533452803,0.0,34431.86196930098,268391.5789932925,0.0,0.0,0.0,0.0,423517.81334519107,288930.97071230086,0.0,441489.76836915594,0.0,73194.45060762117,16369.438319809633,85457.96732604282,0.0,0.0,0.0,22959.890724903176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144261.59997504647,14686.998447494436,0.0,0.0,7076.735318329713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61452.5466422055,270975.5669217773,10573.984822620747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130575.96199637675,48944.64464537962,12083.96270421912,44485.96740289376,0.0,0.0,7994.572765659126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48319.14546979239,3171167.4625600018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.351519675796,0.0,0.0,0.0,0.0,0.0,0.0,9064.775376442944,24335.930394335417,1381.1194290360545,1121.8749201001765
Pennsylvania,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pennsylvania,2025,14904.534161329648,16111.996391736,0.0,22422.605537406023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.7031214689596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10796.703625224967,0.0,0.0,0.0,0.0,5740.5764557314105,0.0,0.0,0.0,0.0,0.0,4915.0144888861905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660738.9061190886,17603.741484552855,1535.9269265953917,20635.522769730393,0.0,0.0,0.0,28150.502698068914,0.0,1051.4142065296546,5278.962635779142,-4726.249901202507,0.0,0.0,0.0,0.0,0.0,-8252033.225094925,2902.5505075140973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12155.493962281325,22447.232938217,0.0,946907.8585743476,0.0,0.0,0.0,5204.4135242309785,0.0,0.0,0.0,0.0,0.0,180136.4177370309,0.0,0.0,581.113217890701,0.0,1690.8268087394863,15128.473235587706,0.0,0.0,39572.370559885516,0.0,0.0,0.0,0.0,34091.76314917684,11091.768574243048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.4386931550234,0.0,0.0,0.0,0.0,42312.72551369236,0.0,43406.06357993011,1359.8367558308655,38216.31680507847,0.0,16011.06937006305,66878.23923623981,0.0,0.0,0.0,0.0,16466.5017099127,36894.2518109887,0.0,0.0,0.0,42093.457449772046,56644.83524799242,419996.28713621665,0.0,0.0,0.0,13442.316472667386,81409.46554102178,0.0,26441.804486914072,81300.58905354526,0.0,0.0,0.0,20859.75799384294,34145.28048491309,0.0,0.0,0.0,18494.673748179484,0.0,0.0,0.0,50344.38923928572,0.0,0.0,0.0,53198.96801059239,33917.511287083325,80352.31991158752,0.0,0.0,0.0,53275.076833302504,2118.596732887556,0.0,2590.128616729904,4362.786319762585,0.0,0.0,316.1971182279408,0.0,60533.2778492932,162.80984983500252,0.0,0.0,-1529.9094244516514,0.0,0.0,0.0,0.0,0.0,24988.448818540084,460.0531449228338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.459460719796,2247.3631319675114,0.0,0.0,3109.8748032111544,0.0,0.0,0.0,0.0
Pennsylvania,2026,17190.50565846599,18583.161482493073,0.0,25861.655466456024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182.995011264815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12452.639764063191,0.0,0.0,0.0,0.0,6621.032967346648,0.0,0.0,0.0,0.0,0.0,5668.851066936222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762079.2291434882,-29296.049586815527,-50994.194460770814,23800.480249750428,0.0,0.0,0.0,32468.064461576345,0.0,1212.6740541568997,6088.619481757531,-25515.358422404563,0.0,0.0,0.0,0.0,0.0,-17451024.45101765,3107.541734418708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14019.83352704838,24092.924121345102,0.0,1092139.1252268553,0.0,0.0,0.0,6002.636457395238,0.0,0.0,0.0,0.0,0.0,207764.70266602375,0.0,0.0,670.2410120457162,0.0,1950.1560738835797,17448.7912165061,0.0,0.0,45641.75254759798,0.0,0.0,0.0,0.0,32605.88280557556,12792.960073360096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.4139528413762,0.0,0.0,0.0,0.0,34342.50583765376,0.0,40270.382874159724,1568.4006754368274,44077.715088066005,0.0,18466.75485626899,77135.6378921048,0.0,0.0,0.0,0.0,18992.038781985175,42552.879389361246,0.0,0.0,0.0,48549.50920587202,65332.693414862384,484412.8955926923,0.0,0.0,0.0,15504.02145313783,93895.57988780434,0.0,17581.83554521372,93770.00455255527,0.0,0.0,0.0,20716.02919120231,39382.2866942556,0.0,0.0,0.0,21331.280151274434,0.0,0.0,0.0,58065.921331200865,0.0,0.0,0.0,61358.318932462484,39119.583570378425,92676.29535814968,0.0,0.0,0.0,61446.10088748997,2443.534882103435,0.0,2987.3876070258993,-10685.195747532649,0.0,0.0,364.6936087536992,0.0,69817.52291820315,187.78068569926631,0.0,0.0,-3172.6440276976723,0.0,0.0,0.0,0.0,0.0,3161.744501517969,530.6134432238814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.9532430387844,2592.0507288950394,0.0,0.0,3586.8494662803496,0.0,0.0,0.0,0.0
Pennsylvania,2027,20025.11031491522,21647.406195031857,0.0,30126.077378478018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.9569546116763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14506.00057622252,0.0,0.0,0.0,0.0,7712.799041749546,0.0,0.0,0.0,0.0,0.0,6603.608423718266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887741.2296937434,-95819.99428508221,-125033.8894170298,27725.027524975216,0.0,0.0,0.0,37821.841048325645,0.0,1412.6362652146836,7092.593970770729,-54678.981068539724,0.0,0.0,0.0,0.0,0.0,-30196244.434000477,3321.2080930564625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16331.614587359538,25830.378058583825,0.0,1272225.895875968,0.0,0.0,0.0,6992.432894518934,0.0,0.0,0.0,0.0,0.0,242023.77597797383,0.0,0.0,780.7594767979353,0.0,2271.724362662251,20325.98551284484,0.0,0.0,53167.786212361476,0.0,0.0,0.0,0.0,29630.526694107335,14902.437532265234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.5832748524572,0.0,0.0,0.0,0.0,22019.83648974821,0.0,34729.90757135581,1827.0199357482197,51345.848958970455,0.0,21511.804859164404,89854.81222537742,0.0,0.0,0.0,0.0,22123.704751355108,49569.577586543106,0.0,0.0,0.0,56555.01338343602,76105.63754178118,564289.4900787212,0.0,0.0,0.0,18060.535628921207,109378.36167781486,0.0,4416.446914444794,109232.07977132767,0.0,0.0,0.0,19973.77927226323,45876.17439384031,0.0,0.0,0.0,24848.67209111221,0.0,0.0,0.0,67640.62112517538,0.0,0.0,0.0,71475.91407558124,45570.153201664274,107958.02491188736,0.0,0.0,0.0,71578.17071468255,2846.4581871311348,0.0,3479.988754992937,-31996.401796730177,0.0,0.0,424.8292570056383,0.0,81329.98680365155,218.74452217095404,0.0,0.0,-5447.199632192162,0.0,0.0,0.0,0.0,0.0,-28232.46624684718,618.1082131171815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.4455331143254,3019.463349085181,0.0,0.0,4178.298048486162,0.0,0.0,0.0,0.0
Pennsylvania,2028,19842.232595144334,21449.71298777123,0.0,29850.95338415401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.733603427998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14373.525685115455,0.0,0.0,0.0,0.0,7642.36252082033,0.0,0.0,0.0,0.0,0.0,6543.301497474255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879634.0038517928,-160126.43421201792,-193234.05759183585,27471.830926573602,0.0,0.0,0.0,37476.4361072451,0.0,1399.7354774045052,7027.821423092464,-80547.02703621809,0.0,0.0,0.0,0.0,0.0,-40346080.185289815,2975.2380278562778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16182.46742217819,23232.778160074784,0.0,1260607.394543765,0.0,0.0,0.0,6928.5750598657905,0.0,0.0,0.0,0.0,0.0,239813.51318365475,0.0,0.0,773.6292532655343,0.0,2250.9780214507264,20140.360074371332,0.0,0.0,52682.23565334448,0.0,0.0,0.0,0.0,20535.83436531492,14766.342212335847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.1852540775471,0.0,0.0,0.0,0.0,2816.2639789056266,0.0,21543.20060720737,1810.3348221797423,50876.93709633144,0.0,21315.35002026797,89034.2203329081,0.0,0.0,0.0,0.0,21921.6617855893,49116.887380273314,0.0,0.0,0.0,56038.52924294799,75410.60888843157,559136.1614022031,0.0,0.0,0.0,17895.599230483553,108379.47253007186,0.0,-12596.736962450785,108234.5265314068,0.0,0.0,0.0,15398.06446262775,45457.21389709291,0.0,0.0,0.0,24621.74357886458,0.0,0.0,0.0,67022.8985578221,0.0,0.0,0.0,70823.16600183165,45153.987419000594,106972.1068761627,0.0,0.0,0.0,70924.48879034747,2820.4631351938588,0.0,3448.208035769261,-52358.85030003806,0.0,0.0,420.9495377635776,0.0,80587.24719813885,216.7468553018125,0.0,0.0,-7247.889485750301,0.0,0.0,0.0,0.0,0.0,-61694.78690866241,612.4633892530983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.4460305288067,2991.8883413309813,0.0,0.0,4140.140075440628,0.0,0.0,0.0,0.0
Pennsylvania,2029,25420.003048157232,27479.355809218454,0.0,38242.23521103599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3228.045814529887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18414.009863880638,0.0,0.0,0.0,0.0,9790.676409161533,0.0,0.0,0.0,0.0,0.0,8382.662747916336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126904.3920313278,-173272.3211976959,-213652.6567254503,35194.327177822386,0.0,0.0,0.0,48011.2868102034,0.0,1793.2095056149901,9003.384127279744,-90298.51171864639,0.0,0.0,0.0,0.0,0.0,-46590629.13052562,3965.908329277525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20731.45596020986,30918.266664553375,0.0,1614971.6851758827,0.0,0.0,0.0,8876.239016786589,0.0,0.0,0.0,0.0,0.0,307226.52841039654,0.0,0.0,991.1010710037726,0.0,2883.741428402318,25801.935947812162,0.0,0.0,67491.52770336298,0.0,0.0,0.0,0.0,30622.595132383518,18917.249470181414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.324887712246,0.0,0.0,0.0,0.0,12898.061563950847,0.0,33890.91721188626,2319.230786018288,65178.748906820954,0.0,27307.222606610536,114062.27305321884,0.0,0.0,0.0,0.0,28083.9722414462,62923.93867150223,0.0,0.0,0.0,71791.29552783206,96608.98281559441,716312.6860360019,0.0,0.0,0.0,22926.15938283142,138845.59153622156,0.0,-7839.891452379525,138659.90034899116,0.0,0.0,0.0,21874.397641763208,58235.50904788857,0.0,0.0,0.0,31543.063202416408,0.0,0.0,0.0,85863.4368620948,0.0,0.0,0.0,90731.98225119442,57847.043790240365,137042.60696577514,0.0,0.0,0.0,90861.78748256504,3613.3122192806186,0.0,4417.519972091493,-56979.37541678018,0.0,0.0,539.2809746464268,0.0,103240.8051662792,277.67569481061787,0.0,0.0,-8380.65428084577,0.0,0.0,0.0,0.0,0.0,-62552.10318606952,784.6305171076547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.9308593871356,3832.9260778341595,0.0,0.0,5303.958253329467,0.0,0.0,0.0,0.0
Pennsylvania,2030,27431.657965637307,29653.98108908467,0.0,41268.59914860001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3483.502677550234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19871.23366605825,0.0,0.0,0.0,0.0,10565.478139382947,0.0,0.0,0.0,0.0,0.0,9046.038936600358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216083.8762927996,-55999.741754134186,-91214.91292253195,37979.48976023999,0.0,0.0,0.0,51810.74116208998,0.0,1935.1181715269686,9715.882151740734,-44458.125990278466,0.0,0.0,0.0,0.0,0.0,-29327007.34918894,4914.046842234282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22372.074777204893,38110.97614909691,0.0,1742775.1998300906,0.0,0.0,0.0,9578.675197971133,0.0,0.0,0.0,0.0,0.0,331539.4191479101,0.0,0.0,1069.5335298601867,0.0,3111.951181729117,27843.815771020367,0.0,0.0,72832.58385255001,0.0,0.0,0.0,0.0,50778.326064167544,20414.29798940441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.7031162362382,0.0,0.0,0.0,0.0,52104.990699513466,0.0,62434.77138150891,2502.767035271536,70336.77939584997,0.0,29468.225834471814,123088.78387038002,0.0,0.0,0.0,0.0,30306.44486486999,67903.53094047,0.0,0.0,0.0,77472.62107320008,104254.29800244002,772999.3014776995,0.0,0.0,0.0,24740.45976564547,149833.3721613905,0.0,25647.29010227369,149632.98598812008,0.0,0.0,0.0,32433.98417991487,62844.074512109975,0.0,0.0,0.0,34039.27683714,0.0,0.0,0.0,92658.38510297996,0.0,0.0,0.0,97912.21106243995,62424.86739953997,147887.70535874995,0.0,0.0,0.0,98052.28865024995,3899.2577905905964,0.0,4767.107883551977,-19982.205495695,0.0,0.0,581.9578863090933,0.0,111410.94082691998,299.65003037117026,0.0,0.0,-5325.348439094244,0.0,0.0,0.0,0.0,0.0,259.6867991184117,846.7235796125779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.9253878278432,4136.25116313039,0.0,0.0,5723.695956830357,0.0,0.0,0.0,0.0
Pennsylvania,2031,33009.428418650205,35683.6239105319,0.0,49659.880975481996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191.814888652116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23911.717844823434,0.0,0.0,0.0,0.0,12713.79202772415,0.0,0.0,0.0,0.0,0.0,10885.400187042433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463354.2644723365,69476.5917624454,35836.93528668652,45701.9860114888,0.0,0.0,0.0,62345.59186504828,0.0,2328.5921997374517,11691.444855928014,1866.2192213757662,0.0,0.0,0.0,0.0,0.0,-13399318.596945856,6575.990872670052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26921.063315236534,50819.13048223319,0.0,2097139.4904622082,0.0,0.0,0.0,11526.339154891939,0.0,0.0,0.0,0.0,0.0,398952.4343746514,0.0,0.0,1287.0053475984232,0.0,3744.714588680701,33505.39164446117,0.0,0.0,87641.87590256857,0.0,0.0,0.0,0.0,79631.38301799842,24565.20524724995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.8427498709389,0.0,0.0,0.0,0.0,102599.56450163585,0.0,102152.27579981915,3011.662999110078,84638.59120633948,0.0,35460.09842081444,148116.83659069065,0.0,0.0,0.0,0.0,36468.755320726894,81710.58223169897,0.0,0.0,0.0,93225.38735808403,125452.67192960274,930175.8261114983,0.0,0.0,0.0,29771.0199179934,180299.4911675395,0.0,66500.481903165,180058.35980570433,0.0,0.0,0.0,48253.608574771264,75622.36966290564,0.0,0.0,0.0,40960.5964606918,0.0,0.0,0.0,111498.92340725253,0.0,0.0,0.0,117821.02731180284,75117.92377077986,177958.2054483625,0.0,0.0,0.0,117989.58734246751,4692.106874677356,0.0,5736.419819874205,19323.74402995041,0.0,0.0,700.2893231919429,0.0,134064.49879506044,360.57886987997495,0.0,0.0,-2522.7709978421035,0.0,0.0,0.0,0.0,0.0,71115.38208449341,1018.8907074671351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346.4102166861703,4977.288899633564,0.0,0.0,6887.514134719197,0.0,0.0,0.0,0.0
