ST_CTY,State Name,County Name,Crop Name,Program,Enrolled Base
30055,Montana,McCone,Soybeans,PLC,238.5
30055,Montana,McCone,Wheat,ARCCO,"132,671.21"
30055,Montana,McCone,Wheat,PLC,"171,318.85"
30057,Montana,Madison,Barley,ARCCO,"1,113.49"
30057,Montana,Madison,Barley,PLC,"5,757.35"
30057,Montana,Madison,Dry Peas,PLC,72.62
30057,Montana,Madison,Oats,ARCCO,19.54
30057,Montana,Madison,Oats,PLC,557.52
30057,Montana,Madison,Wheat,ARCCO,996.22
30057,Montana,Madison,Wheat,PLC,"9,543.24"
30059,Montana,Meagher,Barley,PLC,"19,799.95"
30059,Montana,Meagher,Oats,PLC,"1,004.44"
30059,Montana,Meagher,Wheat,PLC,"19,818.11"
30063,Montana,Missoula,Barley,ARCCO,779.81
30063,Montana,Missoula,Barley,PLC,613.25
30063,Montana,Missoula,Corn,ARCCO,11.35
30063,Montana,Missoula,Oats,ARCCO,282.33
30063,Montana,Missoula,Wheat,ARCCO,"1,072.76"
30063,Montana,Missoula,Wheat,PLC,797.66
30065,Montana,Musselshell,Barley,ARCCO,"3,380.46"
30065,Montana,Musselshell,Barley,PLC,"5,446.56"
30065,Montana,Musselshell,Corn,ARCCO,392.3
30065,Montana,Musselshell,Oats,ARCCO,786.67
30065,Montana,Musselshell,Oats,PLC,377.22
30065,Montana,Musselshell,Wheat,ARCCO,"21,685.68"
30065,Montana,Musselshell,Wheat,PLC,"23,418.80"
30067,Montana,Park,Barley,ARCCO,"3,035.70"
30067,Montana,Park,Barley,PLC,"6,155.09"
30067,Montana,Park,Canola,PLC,51.69
30067,Montana,Park,Oats,ARCCO,136.14
30067,Montana,Park,Oats,PLC,518.61
30067,Montana,Park,Wheat,ARCCO,"3,556.33"
30067,Montana,Park,Wheat,PLC,"9,117.12"
30069,Montana,Petroleum,Barley,ARCCO,216.15
30069,Montana,Petroleum,Barley,PLC,"5,333.41"
30069,Montana,Petroleum,Oats,ARCCO,26.72
30069,Montana,Petroleum,Oats,PLC,169.15
30069,Montana,Petroleum,Wheat,ARCCO,"2,774.38"
30069,Montana,Petroleum,Wheat,PLC,"21,175.29"
30071,Montana,Phillips,Barley,ARCCO,"36,306.48"
30071,Montana,Phillips,Barley,PLC,"15,445.63"
30071,Montana,Phillips,Corn,ARCCO,"1,002.22"
30071,Montana,Phillips,Corn,PLC,12.13
30071,Montana,Phillips,Dry Peas,ARCCO,"1,536.25"
30071,Montana,Phillips,Dry Peas,PLC,"1,516.51"
30071,Montana,Phillips,Lentils,ARCCO,185.4
30071,Montana,Phillips,Oats,ARCCO,"4,711.15"
30071,Montana,Phillips,Oats,PLC,"2,313.16"
30071,Montana,Phillips,Wheat,ARCCO,"136,574.49"
30071,Montana,Phillips,Wheat,PLC,"56,622.12"
30073,Montana,Pondera,Barley,ARCCO,"32,076.82"
30073,Montana,Pondera,Barley,PLC,"101,828.23"
30073,Montana,Pondera,Canola,ARCCO,"1,727.30"
30073,Montana,Pondera,Canola,PLC,"2,179.87"
30073,Montana,Pondera,Corn,ARCCO,113.28
30073,Montana,Pondera,Corn,PLC,377.19
30073,Montana,Pondera,Dry Peas,ARCCO,986.9
30073,Montana,Pondera,Dry Peas,PLC,"1,630.97"
30073,Montana,Pondera,Lentils,ARCCO,961
30073,Montana,Pondera,Lentils,PLC,752.28
30073,Montana,Pondera,Mustard Seed,ARCCO,138.69
30073,Montana,Pondera,Mustard Seed,PLC,60.63
30073,Montana,Pondera,Oats,ARCCO,108.65
30073,Montana,Pondera,Oats,PLC,738.85
30073,Montana,Pondera,Wheat,ARCCO,"56,216.36"
30073,Montana,Pondera,Wheat,PLC,"161,946.01"
30075,Montana,Powder River,Barley,PLC,"12,159.77"
30075,Montana,Powder River,Corn,PLC,410.1
30075,Montana,Powder River,Oats,PLC,"2,694.32"
30075,Montana,Powder River,Wheat,PLC,"48,620.40"
30077,Montana,Powell,Barley,PLC,"4,804.58"
30077,Montana,Powell,Oats,PLC,565.46
30077,Montana,Powell,Wheat,PLC,"2,369.09"
30079,Montana,Prairie,Barley,ARCCO,"3,491.40"
30079,Montana,Prairie,Barley,PLC,"8,140.99"
30079,Montana,Prairie,Chickpeas_Large,PLC,25.22
30079,Montana,Prairie,Corn,ARCCO,"1,811.03"
30079,Montana,Prairie,Corn,PLC,"2,980.98"
30079,Montana,Prairie,Dry Peas,ARCCO,349.69
30079,Montana,Prairie,Dry Peas,PLC,831.49
30079,Montana,Prairie,Oats,ARCCO,530.57
30079,Montana,Prairie,Oats,PLC,"1,619.74"
30079,Montana,Prairie,Wheat,ARCCO,"23,193.07"
30079,Montana,Prairie,Wheat,PLC,"32,039.57"
30081,Montana,Ravalli,Barley,ARCCO,"1,074.19"
30081,Montana,Ravalli,Corn,ARCCO,279.22
30081,Montana,Ravalli,Oats,ARCCO,240.43
30081,Montana,Ravalli,Wheat,ARCCO,"1,340.36"
30083,Montana,Richland,Barley,ARCCO,"19,060.17"
30083,Montana,Richland,Barley,PLC,"27,530.57"
30083,Montana,Richland,Corn,ARCCO,"3,771.66"
30083,Montana,Richland,Corn,PLC,"5,561.05"
30083,Montana,Richland,Dry Peas,ARCCO,"1,198.19"
30083,Montana,Richland,Dry Peas,PLC,"1,109.86"
30083,Montana,Richland,Lentils,ARCCO,571.97
30083,Montana,Richland,Lentils,PLC,"1,040.03"
30083,Montana,Richland,Oats,ARCCO,"3,544.74"
30083,Montana,Richland,Oats,PLC,"5,664.51"
30083,Montana,Richland,Safflower,ARCCO,"2,774.75"
30083,Montana,Richland,Safflower,PLC,"1,791.45"
30083,Montana,Richland,Soybeans,PLC,158.17
30083,Montana,Richland,Sunflower Seed,PLC,79.4
30083,Montana,Richland,Wheat,ARCCO,"95,129.42"
30083,Montana,Richland,Wheat,PLC,"125,067.37"
30085,Montana,Roosevelt,Barley,ARCCO,"16,901.32"
30085,Montana,Roosevelt,Barley,PLC,"14,274.30"
30085,Montana,Roosevelt,Canola,ARCCO,285.89
30085,Montana,Roosevelt,Chickpeas_Large,ARCCO,426.42
30085,Montana,Roosevelt,Chickpeas_Large,PLC,92.42
30085,Montana,Roosevelt,Chickpeas_Small,ARCCO,219.6
30085,Montana,Roosevelt,Corn,ARCCO,524.71
30085,Montana,Roosevelt,Corn,PLC,704.18
30085,Montana,Roosevelt,Crambe,ARCCO,52
30085,Montana,Roosevelt,Dry Peas,ARCCO,"6,478.50"
30085,Montana,Roosevelt,Dry Peas,PLC,"3,168.48"
30085,Montana,Roosevelt,Flaxseed,ARCCO,319.86
30085,Montana,Roosevelt,Flaxseed,PLC,449.09
30085,Montana,Roosevelt,Lentils,ARCCO,"1,786.79"
30085,Montana,Roosevelt,Lentils,PLC,"2,880.90"
30085,Montana,Roosevelt,Mustard Seed,ARCCO,275.78
30085,Montana,Roosevelt,Mustard Seed,PLC,56.18
30085,Montana,Roosevelt,Oats,ARCCO,"3,162.95"
30085,Montana,Roosevelt,Oats,PLC,"3,085.14"
30085,Montana,Roosevelt,Safflower,ARCCO,453.17
30085,Montana,Roosevelt,Safflower,PLC,336.37
30085,Montana,Roosevelt,Soybeans,ARCCO,78.89
30085,Montana,Roosevelt,Soybeans,PLC,19.65
30085,Montana,Roosevelt,Wheat,ARCCO,"215,427.97"
30085,Montana,Roosevelt,Wheat,PLC,"161,607.82"
30087,Montana,Rosebud,Barley,ARCCO,"6,943.07"
30087,Montana,Rosebud,Barley,PLC,"6,477.21"
30087,Montana,Rosebud,Corn,ARCCO,"2,682.08"
30087,Montana,Rosebud,Corn,PLC,"4,350.22"
30087,Montana,Rosebud,Lentils,PLC,636.05
30087,Montana,Rosebud,Oats,ARCCO,382.34
30087,Montana,Rosebud,Oats,PLC,748.8
30087,Montana,Rosebud,Safflower,ARCCO,437.68
30087,Montana,Rosebud,Soybeans,ARCCO,558.96
30087,Montana,Rosebud,Soybeans,PLC,44.41
30087,Montana,Rosebud,Wheat,ARCCO,"20,392.28"
30087,Montana,Rosebud,Wheat,PLC,"40,415.64"
30089,Montana,Sanders,Barley,PLC,825.88
30089,Montana,Sanders,Oats,PLC,352.78
30089,Montana,Sanders,Wheat,PLC,"2,261.73"
30091,Montana,Sheridan,Barley,ARCCO,"13,531.62"
30091,Montana,Sheridan,Barley,PLC,"24,077.54"
30091,Montana,Sheridan,Canola,ARCCO,784.01
30091,Montana,Sheridan,Canola,PLC,"2,675.65"
30091,Montana,Sheridan,Chickpeas_Large,ARCCO,210.65
30091,Montana,Sheridan,Chickpeas_Large,PLC,324.9
30091,Montana,Sheridan,Chickpeas_Small,ARCCO,224.23
30091,Montana,Sheridan,Corn,ARCCO,407.23
30091,Montana,Sheridan,Corn,PLC,272.31
30091,Montana,Sheridan,Dry Peas,ARCCO,"6,929.20"
30091,Montana,Sheridan,Dry Peas,PLC,"8,273.07"
30091,Montana,Sheridan,Flaxseed,ARCCO,274.19
30091,Montana,Sheridan,Flaxseed,PLC,789.59
30091,Montana,Sheridan,Grain Sorghum,PLC,44.72
30091,Montana,Sheridan,Lentils,ARCCO,"15,347.97"
30091,Montana,Sheridan,Lentils,PLC,"19,610.67"
30091,Montana,Sheridan,Mustard Seed,ARCCO,"1,247.39"
30091,Montana,Sheridan,Mustard Seed,PLC,775.93
30091,Montana,Sheridan,Oats,ARCCO,"1,903.46"
30091,Montana,Sheridan,Oats,PLC,"3,343.73"
30091,Montana,Sheridan,Safflower,ARCCO,348.37
30091,Montana,Sheridan,Safflower,PLC,293.83
30091,Montana,Sheridan,Wheat,ARCCO,"134,266.32"
30091,Montana,Sheridan,Wheat,PLC,"218,557.84"
30093,Montana,Silver Bow,Barley,PLC,359.48
30095,Montana,Stillwater,Barley,ARCCO,"1,980.09"
30095,Montana,Stillwater,Barley,PLC,"24,142.04"
30095,Montana,Stillwater,Corn,PLC,"2,384.22"
30095,Montana,Stillwater,Lentils,PLC,47.98
30095,Montana,Stillwater,Oats,PLC,"1,145.12"
30095,Montana,Stillwater,Wheat,ARCCO,"5,659.87"
30095,Montana,Stillwater,Wheat,PLC,"56,424.88"
30097,Montana,Sweet Grass,Barley,PLC,"2,252.06"
30097,Montana,Sweet Grass,Oats,ARCCO,52.97
30097,Montana,Sweet Grass,Oats,PLC,969.11
30097,Montana,Sweet Grass,Wheat,ARCCO,"1,350.23"
30097,Montana,Sweet Grass,Wheat,PLC,"3,219.09"
30099,Montana,Teton,Barley,ARCCO,"92,801.68"
30099,Montana,Teton,Barley,PLC,"48,204.43"
30099,Montana,Teton,Canola,ARCCO,704.06
30099,Montana,Teton,Canola,PLC,215.93
30099,Montana,Teton,Chickpeas_Large,ARCCO,70.93
30099,Montana,Teton,Dry Peas,ARCCO,131.96
30099,Montana,Teton,Dry Peas,PLC,94.22
30099,Montana,Teton,Lentils,ARCCO,961.52
30099,Montana,Teton,Mustard Seed,PLC,58.51
30099,Montana,Teton,Oats,ARCCO,737.89
30099,Montana,Teton,Oats,PLC,362.38
30099,Montana,Teton,Wheat,ARCCO,"147,340.49"
30099,Montana,Teton,Wheat,PLC,"42,440.47"
30101,Montana,Toole,Barley,ARCCO,"12,534.90"
30101,Montana,Toole,Barley,PLC,"110,506.91"
30101,Montana,Toole,Canola,ARCCO,114.4
30101,Montana,Toole,Canola,PLC,"1,272.84"
30101,Montana,Toole,Dry Peas,ARCCO,866.34
30101,Montana,Toole,Dry Peas,PLC,"2,905.92"
30101,Montana,Toole,Lentils,ARCCO,498.73
30101,Montana,Toole,Lentils,PLC,"1,110.14"
30101,Montana,Toole,Mustard Seed,ARCCO,252.32
30101,Montana,Toole,Mustard Seed,PLC,195.41
30101,Montana,Toole,Oats,ARCCO,120.02
30101,Montana,Toole,Oats,PLC,"2,359.55"
30101,Montana,Toole,Wheat,ARCCO,"37,229.50"
30101,Montana,Toole,Wheat,PLC,"259,592.77"
30103,Montana,Treasure,Barley,ARCCO,"2,783.22"
30103,Montana,Treasure,Barley,PLC,"1,696.36"
30103,Montana,Treasure,Corn,ARCCO,"2,936.57"
30103,Montana,Treasure,Corn,PLC,"1,497.42"
30103,Montana,Treasure,Dry Peas,PLC,9.13
30103,Montana,Treasure,Oats,ARCCO,215.04
30103,Montana,Treasure,Oats,PLC,231.35
30103,Montana,Treasure,Wheat,ARCCO,"6,627.53"
30103,Montana,Treasure,Wheat,PLC,"3,565.56"
30105,Montana,Valley,Barley,ARCCO,"45,992.51"
30105,Montana,Valley,Barley,PLC,"15,572.85"
30105,Montana,Valley,Canola,ARCCO,467.52
30105,Montana,Valley,Canola,PLC,324.09
30105,Montana,Valley,Chickpeas_Large,ARCCO,70.07
30105,Montana,Valley,Chickpeas_Small,ARCCO,373.73
30105,Montana,Valley,Corn,ARCCO,"3,363.37"
30105,Montana,Valley,Corn,PLC,352.29
30105,Montana,Valley,Dry Peas,ARCCO,"17,556.47"
30105,Montana,Valley,Dry Peas,PLC,"6,148.30"
30105,Montana,Valley,Flaxseed,ARCCO,"2,860.43"
30105,Montana,Valley,Flaxseed,PLC,"2,422.55"
30105,Montana,Valley,Lentils,ARCCO,"8,417.63"
30105,Montana,Valley,Lentils,PLC,"2,651.46"
30105,Montana,Valley,Mustard Seed,ARCCO,"1,037.33"
30105,Montana,Valley,Mustard Seed,PLC,925.79
30105,Montana,Valley,Oats,ARCCO,"4,021.10"
30105,Montana,Valley,Oats,PLC,"1,212.83"
30105,Montana,Valley,Soybeans,ARCCO,360.9
30105,Montana,Valley,Wheat,ARCCO,"308,771.24"
30105,Montana,Valley,Wheat,PLC,"111,211.32"
30107,Montana,Wheatland,Barley,ARCCO,"5,243.31"
30107,Montana,Wheatland,Barley,PLC,"19,577.46"
30107,Montana,Wheatland,Oats,ARCCO,312.1
30107,Montana,Wheatland,Oats,PLC,483.67
30107,Montana,Wheatland,Wheat,ARCCO,"23,085.86"
30107,Montana,Wheatland,Wheat,PLC,"30,517.81"
30109,Montana,Wibaux,Barley,ARCCO,"4,063.94"
30109,Montana,Wibaux,Barley,PLC,"5,639.71"
30109,Montana,Wibaux,Canola,ARCCO,823.1
30109,Montana,Wibaux,Canola,PLC,269.72
30109,Montana,Wibaux,Chickpeas_Small,ARCCO,122.09
30109,Montana,Wibaux,Corn,ARCCO,611.89
30109,Montana,Wibaux,Corn,PLC,787.04
30109,Montana,Wibaux,Dry Peas,ARCCO,"1,980.64"
30109,Montana,Wibaux,Dry Peas,PLC,911.11
30109,Montana,Wibaux,Flaxseed,ARCCO,119.57
30109,Montana,Wibaux,Lentils,ARCCO,"1,408.68"
30109,Montana,Wibaux,Lentils,PLC,"1,417.30"
30109,Montana,Wibaux,Mustard Seed,ARCCO,28.95
30109,Montana,Wibaux,Oats,ARCCO,"1,744.12"
30109,Montana,Wibaux,Oats,PLC,"1,841.55"
30109,Montana,Wibaux,Safflower,ARCCO,"1,065.48"
30109,Montana,Wibaux,Safflower,PLC,738
30109,Montana,Wibaux,Sunflower Seed,ARCCO,"1,113.03"
30109,Montana,Wibaux,Sunflower Seed,PLC,227.12
30109,Montana,Wibaux,Wheat,ARCCO,"38,094.36"
30109,Montana,Wibaux,Wheat,PLC,"30,306.62"
30111,Montana,Yellowstone,Barley,ARCCO,"3,512.94"
30111,Montana,Yellowstone,Barley,PLC,"27,103.39"
30111,Montana,Yellowstone,Corn,ARCCO,"3,529.68"
30111,Montana,Yellowstone,Corn,PLC,"11,732.94"
30111,Montana,Yellowstone,Dry Peas,ARCCO,211.86
30111,Montana,Yellowstone,Dry Peas,PLC,122.3
30111,Montana,Yellowstone,Lentils,PLC,110.32
30111,Montana,Yellowstone,Oats,ARCCO,650.87
30111,Montana,Yellowstone,Oats,PLC,"1,081.49"
30111,Montana,Yellowstone,Wheat,ARCCO,"30,789.23"
30111,Montana,Yellowstone,Wheat,PLC,"77,151.38"
31001,Nebraska,Adams,Corn,ARCCO,"98,492.91"
31001,Nebraska,Adams,Corn,PLC,"101,597.62"
31001,Nebraska,Adams,Grain Sorghum,ARCCO,"3,334.19"
31001,Nebraska,Adams,Grain Sorghum,PLC,"3,615.29"
31001,Nebraska,Adams,Oats,ARCCO,66.56
31001,Nebraska,Adams,Oats,PLC,45.68
31001,Nebraska,Adams,Soybeans,ARCCO,"29,544.29"
31001,Nebraska,Adams,Soybeans,PLC,"10,526.47"
31001,Nebraska,Adams,Wheat,ARCCO,"4,700.55"
31001,Nebraska,Adams,Wheat,PLC,"5,960.84"
31003,Nebraska,Antelope,Corn,ARCCO,"163,813.08"
31003,Nebraska,Antelope,Corn,PLC,"87,613.11"
31003,Nebraska,Antelope,Grain Sorghum,ARCCO,210.33
31003,Nebraska,Antelope,Grain Sorghum,PLC,17.56
31003,Nebraska,Antelope,Oats,ARCCO,583.97
31003,Nebraska,Antelope,Oats,PLC,287.64
31003,Nebraska,Antelope,Soybeans,ARCCO,"38,246.84"
31003,Nebraska,Antelope,Soybeans,PLC,"17,629.93"
31003,Nebraska,Antelope,Wheat,ARCCO,237.19
31003,Nebraska,Antelope,Wheat,PLC,92.79
31005,Nebraska,Arthur,Corn,ARCCO,"4,050.50"
31005,Nebraska,Arthur,Corn,PLC,"2,844.66"
31005,Nebraska,Arthur,Wheat,ARCCO,201.1
31007,Nebraska,Banner,Barley,ARCCO,532.74
31007,Nebraska,Banner,Barley,PLC,"1,551.42"
31007,Nebraska,Banner,Corn,ARCCO,"2,097.04"
31007,Nebraska,Banner,Corn,PLC,"8,724.79"
31007,Nebraska,Banner,Dry Peas,ARCCO,52.1
31007,Nebraska,Banner,Dry Peas,PLC,421.33
31007,Nebraska,Banner,Grain Sorghum,PLC,262.3
31007,Nebraska,Banner,Oats,ARCCO,139.34
31007,Nebraska,Banner,Oats,PLC,936.24
31007,Nebraska,Banner,Safflower,ARCCO,44.67
31007,Nebraska,Banner,Sunflower Seed,ARCCO,612.09
31007,Nebraska,Banner,Sunflower Seed,PLC,"2,471.83"
31007,Nebraska,Banner,Wheat,ARCCO,"12,545.59"
31007,Nebraska,Banner,Wheat,PLC,"34,579.66"
31009,Nebraska,Blaine,Corn,ARCCO,"3,488.39"
31009,Nebraska,Blaine,Corn,PLC,"1,473.00"
31009,Nebraska,Blaine,Oats,ARCCO,74.98
31009,Nebraska,Blaine,Wheat,ARCCO,36.03
31011,Nebraska,Boone,Corn,ARCCO,"102,098.46"
31011,Nebraska,Boone,Corn,PLC,"110,794.17"
31011,Nebraska,Boone,Grain Sorghum,ARCCO,765.12
31011,Nebraska,Boone,Grain Sorghum,PLC,"1,079.19"
31011,Nebraska,Boone,Oats,ARCCO,563.69
31011,Nebraska,Boone,Oats,PLC,696.41
31011,Nebraska,Boone,Soybeans,ARCCO,"28,692.85"
31011,Nebraska,Boone,Soybeans,PLC,"11,565.20"
31011,Nebraska,Boone,Wheat,ARCCO,996.89
31011,Nebraska,Boone,Wheat,PLC,962.82
31013,Nebraska,Box Butte,Barley,ARCCO,107.07
31013,Nebraska,Box Butte,Barley,PLC,893.93
31013,Nebraska,Box Butte,Chickpeas_Large,ARCCO,218.9
31013,Nebraska,Box Butte,Chickpeas_Large,PLC,78.64
31013,Nebraska,Box Butte,Corn,ARCCO,"29,391.91"
31013,Nebraska,Box Butte,Corn,PLC,"39,842.15"
31013,Nebraska,Box Butte,Dry Peas,ARCCO,275.21
31013,Nebraska,Box Butte,Dry Peas,PLC,347
31013,Nebraska,Box Butte,Grain Sorghum,ARCCO,7.9
31013,Nebraska,Box Butte,Grain Sorghum,PLC,125.25
31013,Nebraska,Box Butte,Oats,ARCCO,464.53
31013,Nebraska,Box Butte,Oats,PLC,"1,307.48"
31013,Nebraska,Box Butte,Safflower,ARCCO,35.77
31013,Nebraska,Box Butte,Safflower,PLC,120.95
31013,Nebraska,Box Butte,Soybeans,PLC,88.73
31013,Nebraska,Box Butte,Sunflower Seed,ARCCO,"1,596.13"
31013,Nebraska,Box Butte,Sunflower Seed,PLC,"2,117.80"
31013,Nebraska,Box Butte,Wheat,ARCCO,"23,879.30"
31013,Nebraska,Box Butte,Wheat,PLC,"97,262.98"
31015,Nebraska,Boyd,Barley,ARCCO,164.65
31015,Nebraska,Boyd,Barley,PLC,9.3
31015,Nebraska,Boyd,Corn,ARCCO,"30,200.63"
31015,Nebraska,Boyd,Corn,PLC,"9,431.55"
31015,Nebraska,Boyd,Grain Sorghum,ARCCO,"1,555.13"
31015,Nebraska,Boyd,Grain Sorghum,PLC,370.75
31015,Nebraska,Boyd,Oats,ARCCO,"2,307.59"
31015,Nebraska,Boyd,Oats,PLC,569.72
31015,Nebraska,Boyd,Soybeans,ARCCO,"14,941.18"
31015,Nebraska,Boyd,Soybeans,PLC,"2,878.75"
31015,Nebraska,Boyd,Sunflower Seed,ARCCO,44.05
31015,Nebraska,Boyd,Wheat,ARCCO,"2,540.31"
31015,Nebraska,Boyd,Wheat,PLC,"1,239.18"
31017,Nebraska,Brown,Barley,ARCCO,170.4
31017,Nebraska,Brown,Corn,ARCCO,"39,435.64"
31017,Nebraska,Brown,Corn,PLC,"23,908.80"
31017,Nebraska,Brown,Grain Sorghum,ARCCO,50.46
31017,Nebraska,Brown,Grain Sorghum,PLC,36.3
31017,Nebraska,Brown,Oats,ARCCO,306.12
31017,Nebraska,Brown,Oats,PLC,162.9
31017,Nebraska,Brown,Soybeans,ARCCO,682.52
31017,Nebraska,Brown,Soybeans,PLC,524.45
31017,Nebraska,Brown,Wheat,ARCCO,71.43
31017,Nebraska,Brown,Wheat,PLC,55.85
31019,Nebraska,Buffalo,Barley,ARCCO,29.47
31019,Nebraska,Buffalo,Barley,PLC,13.8
31019,Nebraska,Buffalo,Corn,ARCCO,"181,114.46"
31019,Nebraska,Buffalo,Corn,PLC,"39,311.23"
31019,Nebraska,Buffalo,Grain Sorghum,ARCCO,"2,705.12"
31019,Nebraska,Buffalo,Grain Sorghum,PLC,820.31
31019,Nebraska,Buffalo,Oats,ARCCO,365.37
31019,Nebraska,Buffalo,Oats,PLC,76.81
31019,Nebraska,Buffalo,Soybeans,ARCCO,"32,365.06"
31019,Nebraska,Buffalo,Soybeans,PLC,"3,077.18"
31019,Nebraska,Buffalo,Wheat,ARCCO,"5,860.37"
31019,Nebraska,Buffalo,Wheat,PLC,"2,549.54"
31021,Nebraska,Burt,Corn,ARCCO,"104,585.95"
31021,Nebraska,Burt,Corn,PLC,"31,359.29"
31021,Nebraska,Burt,Grain Sorghum,ARCCO,144.71
31021,Nebraska,Burt,Grain Sorghum,PLC,158.09
31021,Nebraska,Burt,Oats,ARCCO,318.8
31021,Nebraska,Burt,Oats,PLC,108.28
31021,Nebraska,Burt,Soybeans,ARCCO,"77,712.73"
31021,Nebraska,Burt,Soybeans,PLC,"10,433.19"
31021,Nebraska,Burt,Wheat,ARCCO,728.23
31021,Nebraska,Burt,Wheat,PLC,330.34
31023,Nebraska,Butler,Corn,ARCCO,"86,537.67"
31023,Nebraska,Butler,Corn,PLC,"85,376.64"
31023,Nebraska,Butler,Grain Sorghum,ARCCO,"6,560.12"
31023,Nebraska,Butler,Grain Sorghum,PLC,"6,227.83"
31023,Nebraska,Butler,Oats,ARCCO,323.26
31023,Nebraska,Butler,Oats,PLC,308.13
31023,Nebraska,Butler,Soybeans,ARCCO,"44,280.44"
31023,Nebraska,Butler,Soybeans,PLC,"30,175.81"
31023,Nebraska,Butler,Wheat,ARCCO,"1,508.30"
31023,Nebraska,Butler,Wheat,PLC,"2,496.31"
31025,Nebraska,Cass,Corn,ARCCO,"68,534.11"
31025,Nebraska,Cass,Corn,PLC,"58,380.67"
31025,Nebraska,Cass,Grain Sorghum,ARCCO,"1,527.41"
31025,Nebraska,Cass,Grain Sorghum,PLC,"2,241.38"
31025,Nebraska,Cass,Oats,ARCCO,63.67
31025,Nebraska,Cass,Oats,PLC,29.87
31025,Nebraska,Cass,Soybeans,ARCCO,"79,541.88"
31025,Nebraska,Cass,Soybeans,PLC,"28,677.74"
31025,Nebraska,Cass,Wheat,ARCCO,"2,544.11"
31025,Nebraska,Cass,Wheat,PLC,"2,505.85"
31027,Nebraska,Cedar,Barley,ARCCO,135.24
31027,Nebraska,Cedar,Barley,PLC,97.7
31027,Nebraska,Cedar,Corn,ARCCO,"139,224.65"
31027,Nebraska,Cedar,Corn,PLC,"48,211.45"
31027,Nebraska,Cedar,Grain Sorghum,ARCCO,198.66
31027,Nebraska,Cedar,Grain Sorghum,PLC,73.04
31027,Nebraska,Cedar,Oats,ARCCO,"3,382.47"
31027,Nebraska,Cedar,Oats,PLC,"1,463.04"
31027,Nebraska,Cedar,Soybeans,ARCCO,"77,734.71"
31027,Nebraska,Cedar,Soybeans,PLC,"9,803.70"
31027,Nebraska,Cedar,Wheat,ARCCO,180.58
31027,Nebraska,Cedar,Wheat,PLC,85.96
31029,Nebraska,Chase,Barley,PLC,46.1
31029,Nebraska,Chase,Corn,ARCCO,"130,985.71"
31029,Nebraska,Chase,Corn,PLC,"38,368.00"
31029,Nebraska,Chase,Grain Sorghum,ARCCO,539.19
31029,Nebraska,Chase,Grain Sorghum,PLC,619.81
31029,Nebraska,Chase,Oats,ARCCO,218.04
31029,Nebraska,Chase,Oats,PLC,415.98
31029,Nebraska,Chase,Soybeans,ARCCO,"2,502.61"
31029,Nebraska,Chase,Soybeans,PLC,766.21
31029,Nebraska,Chase,Sunflower Seed,ARCCO,433.18
31029,Nebraska,Chase,Sunflower Seed,PLC,688.31
31029,Nebraska,Chase,Wheat,ARCCO,"23,288.30"
31029,Nebraska,Chase,Wheat,PLC,"16,764.96"
31031,Nebraska,Cherry,Corn,ARCCO,"8,755.82"
31031,Nebraska,Cherry,Corn,PLC,"8,072.04"
31031,Nebraska,Cherry,Grain Sorghum,ARCCO,173.4
31031,Nebraska,Cherry,Grain Sorghum,PLC,328.24
31031,Nebraska,Cherry,Oats,ARCCO,389.64
31031,Nebraska,Cherry,Oats,PLC,835.34
31031,Nebraska,Cherry,Soybeans,ARCCO,285.62
31031,Nebraska,Cherry,Sunflower Seed,ARCCO,136.21
31031,Nebraska,Cherry,Sunflower Seed,PLC,72.4
31031,Nebraska,Cherry,Wheat,ARCCO,469.98
31031,Nebraska,Cherry,Wheat,PLC,"1,000.58"
31033,Nebraska,Cheyenne,Barley,ARCCO,46.4
31033,Nebraska,Cheyenne,Barley,PLC,"1,018.02"
31033,Nebraska,Cheyenne,Chickpeas_Large,PLC,120.28
31033,Nebraska,Cheyenne,Corn,ARCCO,"5,846.02"
31033,Nebraska,Cheyenne,Corn,PLC,"48,136.58"
31033,Nebraska,Cheyenne,Dry Peas,ARCCO,603.77
31033,Nebraska,Cheyenne,Dry Peas,PLC,956.64
31033,Nebraska,Cheyenne,Grain Sorghum,ARCCO,61
31033,Nebraska,Cheyenne,Grain Sorghum,PLC,"1,472.21"
31033,Nebraska,Cheyenne,Oats,ARCCO,211.78
31033,Nebraska,Cheyenne,Oats,PLC,"1,048.78"
31033,Nebraska,Cheyenne,Soybeans,ARCCO,555.33
31033,Nebraska,Cheyenne,Soybeans,PLC,356.26
31033,Nebraska,Cheyenne,Sunflower Seed,PLC,"3,170.53"
31033,Nebraska,Cheyenne,Wheat,ARCCO,"7,659.17"
31033,Nebraska,Cheyenne,Wheat,PLC,"241,672.54"
31035,Nebraska,Clay,Corn,ARCCO,"97,083.99"
31035,Nebraska,Clay,Corn,PLC,"83,619.34"
31035,Nebraska,Clay,Grain Sorghum,ARCCO,"6,488.06"
31035,Nebraska,Clay,Grain Sorghum,PLC,"6,728.38"
31035,Nebraska,Clay,Oats,ARCCO,19.22
31035,Nebraska,Clay,Oats,PLC,38.53
31035,Nebraska,Clay,Soybeans,ARCCO,"32,472.15"
31035,Nebraska,Clay,Soybeans,PLC,"11,861.61"
31035,Nebraska,Clay,Wheat,ARCCO,"3,407.34"
31035,Nebraska,Clay,Wheat,PLC,"4,017.58"
