,Pay_year,State,practice_code,payments,StatutoryCategory
3532,2022,New York,558,101.92,Structural (6(A)(i))
3533,2022,Virginia,558,295.6,Structural (6(A)(i))
3534,2022,Washington,558,349.95,Structural (6(A)(i))
3535,2022,Wisconsin,558,496.8,Structural (6(A)(i))
3536,2022,Puerto Rico,558,157.38,Structural (6(A)(i))
3537,2022,Illinois,558,203.64,Structural (6(A)(i))
3538,2022,Iowa,558,1415.42,Structural (6(A)(i))
3539,2022,Kentucky,558,220.3,Structural (6(A)(i))
3540,2022,Montana,558,180.4,Structural (6(A)(i))
3541,2022,Nebraska,558,46.0,Structural (6(A)(i))
3542,2022,New Mexico,558,236.0,Structural (6(A)(i))
3543,2022,North Carolina,558,740.0,Structural (6(A)(i))
3544,2022,South Dakota,558,223.58,Structural (6(A)(i))
3545,2022,Virginia,558,325.23,Structural (6(A)(i))
3546,2019,Georgia,561,1155.75,Land Management (6(A)(ii))
3547,2019,Kentucky,561,169.0,Land Management (6(A)(ii))
3548,2019,Missouri,561,547.32,Land Management (6(A)(ii))
3549,2019,Nebraska,561,312.7,Land Management (6(A)(ii))
3550,2019,Rhode Island,561,21.68,Land Management (6(A)(ii))
3551,2019,Wisconsin,561,930.8,Land Management (6(A)(ii))
3552,2018,Missouri,561,79.2,Land Management (6(A)(ii))
3553,2020,Arkansas,561,325.0,Land Management (6(A)(ii))
3554,2020,Hawaii,561,693.0,Land Management (6(A)(ii))
3555,2020,Iowa,561,30.0,Land Management (6(A)(ii))
3556,2020,Mississippi,561,46.8,Land Management (6(A)(ii))
3557,2020,Missouri,561,1806.52,Land Management (6(A)(ii))
3558,2020,Nebraska,561,38.64,Land Management (6(A)(ii))
3559,2020,Ohio,561,108.0,Land Management (6(A)(ii))
3560,2020,Oklahoma,561,38.24,Land Management (6(A)(ii))
3561,2020,South Dakota,561,1514.83,Land Management (6(A)(ii))
3562,2020,Texas,561,73.44,Land Management (6(A)(ii))
3563,2020,Virginia,561,306.0,Land Management (6(A)(ii))
3564,2020,Wisconsin,561,6360.0,Land Management (6(A)(ii))
3565,2020,Missouri,561,155.1,Land Management (6(A)(ii))
3566,2020,Virginia,561,53.76,Land Management (6(A)(ii))
3567,2021,Missouri,561,63.6,Land Management (6(A)(ii))
3568,2021,Puerto Rico,561,1008.56,Land Management (6(A)(ii))
3569,2021,Alabama,561,1920.0,Land Management (6(A)(ii))
3570,2021,California,561,24.0,Land Management (6(A)(ii))
3571,2021,Illinois,561,53.1,Land Management (6(A)(ii))
3572,2021,Maine,561,875.0,Land Management (6(A)(ii))
3573,2021,Minnesota,561,138.24,Land Management (6(A)(ii))
3574,2021,Missouri,561,2203.65,Land Management (6(A)(ii))
3575,2021,Ohio,561,148.85,Land Management (6(A)(ii))
3576,2021,Tennessee,561,106.4,Land Management (6(A)(ii))
3577,2021,Wisconsin,561,607.5,Land Management (6(A)(ii))
3578,2022,Georgia,561,218.4,Land Management (6(A)(ii))
3579,2022,Montana,561,500.0,Land Management (6(A)(ii))
3580,2022,Virginia,561,323.0,Land Management (6(A)(ii))
3581,2022,Puerto Rico,561,1547.84,Land Management (6(A)(ii))
3582,2022,Arkansas,561,150.0,Land Management (6(A)(ii))
3583,2022,Florida,561,650.0,Land Management (6(A)(ii))
3584,2022,Georgia,561,151.2,Land Management (6(A)(ii))
3585,2022,Illinois,561,62.5,Land Management (6(A)(ii))
3586,2022,Indiana,561,288.0,Land Management (6(A)(ii))
3587,2022,Iowa,561,2896.0,Land Management (6(A)(ii))
3588,2022,Minnesota,561,148.41,Land Management (6(A)(ii))
3589,2022,Missouri,561,1106.82,Land Management (6(A)(ii))
3590,2022,Oklahoma,561,154.02,Land Management (6(A)(ii))
3591,2022,South Carolina,561,123.0,Land Management (6(A)(ii))
3592,2022,South Dakota,561,168.0,Land Management (6(A)(ii))
3593,2022,Virginia,561,56.44,Land Management (6(A)(ii))
3594,2022,West Virginia,561,108.0,Land Management (6(A)(ii))
3595,2021,Montana,574,383.27,Other (6(A)(vii))
3596,2022,Wyoming,574,373.6,Other (6(A)(vii))
3597,2019,Louisiana,576,480.0,Structural (6(A)(i))
3598,2019,Montana,576,349.0,Structural (6(A)(i))
3599,2019,South Dakota,576,2351.92,Structural (6(A)(i))
3600,2018,Colorado,576,337.0,Structural (6(A)(i))
3601,2018,South Dakota,576,783.36,Structural (6(A)(i))
3602,2020,Montana,576,862.89,Structural (6(A)(i))
3603,2020,South Dakota,576,723.08,Structural (6(A)(i))
3604,2020,Utah,576,270.0,Structural (6(A)(i))
3605,2020,South Dakota,576,408.96,Structural (6(A)(i))
3606,2021,Louisiana,576,738.0,Structural (6(A)(i))
3607,2021,Montana,576,593.28,Structural (6(A)(i))
3608,2021,South Dakota,576,5827.29,Structural (6(A)(i))
3609,2021,Montana,576,1041.0,Structural (6(A)(i))
3610,2021,South Dakota,576,3987.76,Structural (6(A)(i))
3611,2022,Louisiana,576,738.0,Structural (6(A)(i))
3612,2022,South Dakota,576,1063.68,Structural (6(A)(i))
3613,2022,Montana,576,2245.6,Structural (6(A)(i))
3614,2022,South Dakota,576,3578.88,Structural (6(A)(i))
3615,2019,Washington,578,1918.4,Structural (6(A)(i))
3616,2020,Arkansas,578,242.88,Structural (6(A)(i))
3617,2020,Missouri,578,594.0,Structural (6(A)(i))
3618,2020,South Dakota,578,250.8,Structural (6(A)(i))
3619,2020,Virginia,578,2700.0,Structural (6(A)(i))
3620,2020,Wisconsin,578,225.32,Structural (6(A)(i))
3621,2021,New York,578,597.6,Structural (6(A)(i))
3622,2021,Iowa,578,788.9,Structural (6(A)(i))
3623,2022,Georgia,578,1710.0,Structural (6(A)(i))
3624,2022,Minnesota,578,259.2,Structural (6(A)(i))
3625,2022,Oregon,578,879.6,Structural (6(A)(i))
3626,2021,Mississippi,580,206.0,Structural (6(A)(i))
3627,2021,Wisconsin,580,257.4,Structural (6(A)(i))
3628,2022,Idaho,580,3293.5,Structural (6(A)(i))
3629,2022,Mississippi,580,103.0,Structural (6(A)(i))
3630,2018,Nebraska,587,157.76,Structural (6(A)(i))
3631,2020,Nebraska,587,2221.48,Structural (6(A)(i))
3632,2020,Texas,587,464.16,Structural (6(A)(i))
3633,2021,Nebraska,587,157.76,Structural (6(A)(i))
3634,2021,Utah,587,286.48,Structural (6(A)(i))
3635,2021,California,587,351.9,Structural (6(A)(i))
3636,2021,Mississippi,587,864.0,Structural (6(A)(i))
3637,2021,Nebraska,587,476.64,Structural (6(A)(i))
3638,2022,Mississippi,587,1512.0,Structural (6(A)(i))
3639,2022,Nebraska,587,411.84,Structural (6(A)(i))
3640,2019,Arkansas,590,3838.35,Land Management (6(A)(ii))
3641,2019,Colorado,590,10327.85,Land Management (6(A)(ii))
3642,2019,Florida,590,1136.3,Land Management (6(A)(ii))
3643,2019,Georgia,590,2661.4,Land Management (6(A)(ii))
3644,2019,Idaho,590,498.11,Land Management (6(A)(ii))
3645,2019,Illinois,590,43.81,Land Management (6(A)(ii))
3646,2019,Iowa,590,50901.31,Land Management (6(A)(ii))
3647,2019,Kansas,590,7255.27,Land Management (6(A)(ii))
3648,2019,Kentucky,590,25.23,Land Management (6(A)(ii))
3649,2019,Louisiana,590,5534.21,Land Management (6(A)(ii))
3650,2019,Minnesota,590,62037.06,Land Management (6(A)(ii))
3651,2019,Mississippi,590,1502.32,Land Management (6(A)(ii))
3652,2019,Missouri,590,67.16,Land Management (6(A)(ii))
3653,2019,Montana,590,7487.1,Land Management (6(A)(ii))
3654,2019,Nebraska,590,5186.07,Land Management (6(A)(ii))
3655,2019,New York,590,1.51,Land Management (6(A)(ii))
3656,2019,North Carolina,590,2.9,Land Management (6(A)(ii))
3657,2019,North Dakota,590,46472.24,Land Management (6(A)(ii))
3658,2019,Oklahoma,590,2898.22,Land Management (6(A)(ii))
3659,2019,Pennsylvania,590,267.9,Land Management (6(A)(ii))
3660,2019,South Carolina,590,156.23,Land Management (6(A)(ii))
3661,2019,South Dakota,590,107334.0,Land Management (6(A)(ii))
3662,2019,Tennessee,590,6520.54,Land Management (6(A)(ii))
3663,2019,Texas,590,6350.0,Land Management (6(A)(ii))
3664,2019,Virginia,590,603.45,Land Management (6(A)(ii))
3665,2019,Washington,590,11954.95,Land Management (6(A)(ii))
3666,2019,Wisconsin,590,1305.03,Land Management (6(A)(ii))
3667,2019,Puerto Rico,590,196.4,Land Management (6(A)(ii))
3668,2018,Arkansas,590,101.6,Land Management (6(A)(ii))
3669,2018,Colorado,590,853.65,Land Management (6(A)(ii))
3670,2018,Georgia,590,1704.52,Land Management (6(A)(ii))
3671,2018,Iowa,590,7373.01,Land Management (6(A)(ii))
3672,2018,Kansas,590,1488.73,Land Management (6(A)(ii))
3673,2018,Louisiana,590,3268.73,Land Management (6(A)(ii))
3674,2018,Minnesota,590,238.92,Land Management (6(A)(ii))
3675,2018,Mississippi,590,5622.28,Land Management (6(A)(ii))
3676,2018,Missouri,590,22.51,Land Management (6(A)(ii))
3677,2018,Montana,590,1832.47,Land Management (6(A)(ii))
3678,2018,Nebraska,590,277.73,Land Management (6(A)(ii))
3679,2018,Oklahoma,590,308.56,Land Management (6(A)(ii))
3680,2018,South Carolina,590,43.18,Land Management (6(A)(ii))
3681,2018,South Dakota,590,46850.05,Land Management (6(A)(ii))
3682,2018,Texas,590,14.58,Land Management (6(A)(ii))
3683,2018,Wisconsin,590,115.66,Land Management (6(A)(ii))
3684,2020,Arkansas,590,9019.8,Land Management (6(A)(ii))
3685,2020,California,590,144.31,Land Management (6(A)(ii))
3686,2020,Colorado,590,26030.6,Land Management (6(A)(ii))
3687,2020,Florida,590,760.6,Land Management (6(A)(ii))
3688,2020,Georgia,590,2949.95,Land Management (6(A)(ii))
3689,2020,Hawaii,590,588.24,Land Management (6(A)(ii))
3690,2020,Idaho,590,496.78,Land Management (6(A)(ii))
3691,2020,Illinois,590,5530.64,Land Management (6(A)(ii))
3692,2020,Iowa,590,64847.4,Land Management (6(A)(ii))
3693,2020,Kansas,590,16400.56,Land Management (6(A)(ii))
3694,2020,Kentucky,590,41.26,Land Management (6(A)(ii))
3695,2020,Louisiana,590,20945.57,Land Management (6(A)(ii))
3696,2020,Michigan,590,620.76,Land Management (6(A)(ii))
3697,2020,Minnesota,590,179374.23,Land Management (6(A)(ii))
3698,2020,Mississippi,590,1774.63,Land Management (6(A)(ii))
3699,2020,Missouri,590,2374.13,Land Management (6(A)(ii))
3700,2020,Montana,590,23677.55,Land Management (6(A)(ii))
3701,2020,Nebraska,590,13525.57,Land Management (6(A)(ii))
3702,2020,New York,590,1.51,Land Management (6(A)(ii))
3703,2020,North Carolina,590,123.03,Land Management (6(A)(ii))
3704,2020,North Dakota,590,77547.36,Land Management (6(A)(ii))
3705,2020,Oklahoma,590,16948.57,Land Management (6(A)(ii))
3706,2020,Oregon,590,398.86,Land Management (6(A)(ii))
3707,2020,Pennsylvania,590,668.61,Land Management (6(A)(ii))
3708,2020,South Carolina,590,697.29,Land Management (6(A)(ii))
3709,2020,South Dakota,590,314166.35,Land Management (6(A)(ii))
3710,2020,Tennessee,590,146.78,Land Management (6(A)(ii))
3711,2020,Texas,590,1727.18,Land Management (6(A)(ii))
3712,2020,Utah,590,187.83,Land Management (6(A)(ii))
3713,2020,Virginia,590,712.64,Land Management (6(A)(ii))
3714,2020,Washington,590,15409.22,Land Management (6(A)(ii))
3715,2020,West Virginia,590,17.0,Land Management (6(A)(ii))
3716,2020,Wisconsin,590,5489.92,Land Management (6(A)(ii))
3717,2020,Wyoming,590,201.8,Land Management (6(A)(ii))
3718,2020,Puerto Rico,590,47.92,Land Management (6(A)(ii))
3719,2020,Colorado,590,8137.91,Land Management (6(A)(ii))
3720,2020,Georgia,590,997.69,Land Management (6(A)(ii))
3721,2020,Illinois,590,3812.8,Land Management (6(A)(ii))
3722,2020,Iowa,590,451.29,Land Management (6(A)(ii))
3723,2020,Kansas,590,401.7,Land Management (6(A)(ii))
3724,2020,Louisiana,590,2150.88,Land Management (6(A)(ii))
3725,2020,Massachusetts,590,337.41,Land Management (6(A)(ii))
3726,2020,Michigan,590,119.68,Land Management (6(A)(ii))
3727,2020,Minnesota,590,229.07,Land Management (6(A)(ii))
3728,2020,Mississippi,590,6348.13,Land Management (6(A)(ii))
3729,2020,Missouri,590,40.83,Land Management (6(A)(ii))
3730,2020,Montana,590,2581.43,Land Management (6(A)(ii))
3731,2020,Nebraska,590,82.28,Land Management (6(A)(ii))
3732,2020,Oklahoma,590,129.31,Land Management (6(A)(ii))
3733,2020,Oregon,590,2072.66,Land Management (6(A)(ii))
3734,2020,Pennsylvania,590,3315.78,Land Management (6(A)(ii))
3735,2020,South Carolina,590,24.33,Land Management (6(A)(ii))
3736,2020,South Dakota,590,367.76,Land Management (6(A)(ii))
3737,2020,Texas,590,90.64,Land Management (6(A)(ii))
3738,2020,Utah,590,108.08,Land Management (6(A)(ii))
3739,2020,Wisconsin,590,222.82,Land Management (6(A)(ii))
3740,2021,Arkansas,590,3773.25,Land Management (6(A)(ii))
3741,2021,Colorado,590,5945.76,Land Management (6(A)(ii))
3742,2021,Florida,590,760.6,Land Management (6(A)(ii))
3743,2021,Georgia,590,1581.13,Land Management (6(A)(ii))
3744,2021,Idaho,590,496.78,Land Management (6(A)(ii))
3745,2021,Illinois,590,2644.3,Land Management (6(A)(ii))
3746,2021,Iowa,590,64499.53,Land Management (6(A)(ii))
3747,2021,Kansas,590,8764.13,Land Management (6(A)(ii))
3748,2021,Kentucky,590,46.13,Land Management (6(A)(ii))
3749,2021,Louisiana,590,11220.52,Land Management (6(A)(ii))
3750,2021,Michigan,590,1241.52,Land Management (6(A)(ii))
3751,2021,Minnesota,590,162571.79,Land Management (6(A)(ii))
3752,2021,Mississippi,590,668.09,Land Management (6(A)(ii))
3753,2021,Missouri,590,2028.54,Land Management (6(A)(ii))
3754,2021,Montana,590,21983.35,Land Management (6(A)(ii))
3755,2021,Nebraska,590,10347.73,Land Management (6(A)(ii))
3756,2021,New York,590,1.51,Land Management (6(A)(ii))
3757,2021,North Carolina,590,246.06,Land Management (6(A)(ii))
3758,2021,North Dakota,590,62646.2,Land Management (6(A)(ii))
3759,2021,Oklahoma,590,13376.29,Land Management (6(A)(ii))
3760,2021,Oregon,590,53.72,Land Management (6(A)(ii))
3761,2021,Pennsylvania,590,3173.81,Land Management (6(A)(ii))
3762,2021,South Carolina,590,179.52,Land Management (6(A)(ii))
3763,2021,South Dakota,590,333270.01,Land Management (6(A)(ii))
3764,2021,Tennessee,590,42.17,Land Management (6(A)(ii))
3765,2021,Texas,590,4.65,Land Management (6(A)(ii))
3766,2021,Virginia,590,829.98,Land Management (6(A)(ii))
3767,2021,Washington,590,12330.54,Land Management (6(A)(ii))
3768,2021,West Virginia,590,17.0,Land Management (6(A)(ii))
3769,2021,Wisconsin,590,5193.99,Land Management (6(A)(ii))
3770,2021,Puerto Rico,590,70.58,Land Management (6(A)(ii))
3771,2021,Arkansas,590,20219.19,Land Management (6(A)(ii))
3772,2021,California,590,86.83,Land Management (6(A)(ii))
3773,2021,Colorado,590,22985.78,Land Management (6(A)(ii))
3774,2021,Florida,590,94.45,Land Management (6(A)(ii))
3775,2021,Georgia,590,16298.86,Land Management (6(A)(ii))
3776,2021,Hawaii,590,5.64,Land Management (6(A)(ii))
3777,2021,Idaho,590,11.4,Land Management (6(A)(ii))
3778,2021,Illinois,590,15062.07,Land Management (6(A)(ii))
3779,2021,Iowa,590,4446.22,Land Management (6(A)(ii))
3780,2021,Kansas,590,9248.28,Land Management (6(A)(ii))
3781,2021,Kentucky,590,16783.84,Land Management (6(A)(ii))
3782,2021,Louisiana,590,15698.47,Land Management (6(A)(ii))
3783,2021,Maine,590,306.59,Land Management (6(A)(ii))
3784,2021,Michigan,590,163.38,Land Management (6(A)(ii))
3785,2021,Minnesota,590,80292.84,Land Management (6(A)(ii))
3786,2021,Mississippi,590,39792.77,Land Management (6(A)(ii))
3787,2021,Missouri,590,925.99,Land Management (6(A)(ii))
3788,2021,Montana,590,10850.29,Land Management (6(A)(ii))
3789,2021,Nebraska,590,29588.26,Land Management (6(A)(ii))
3790,2021,North Dakota,590,29971.71,Land Management (6(A)(ii))
3791,2021,Ohio,590,1344.27,Land Management (6(A)(ii))
3792,2021,Oklahoma,590,7613.54,Land Management (6(A)(ii))
3793,2021,Oregon,590,12387.57,Land Management (6(A)(ii))
3794,2021,Pennsylvania,590,4845.42,Land Management (6(A)(ii))
3795,2021,South Carolina,590,180.67,Land Management (6(A)(ii))
3796,2021,South Dakota,590,109516.96,Land Management (6(A)(ii))
3797,2021,Texas,590,7866.44,Land Management (6(A)(ii))
3798,2021,Utah,590,1901.33,Land Management (6(A)(ii))
3799,2021,Virginia,590,976.02,Land Management (6(A)(ii))
3800,2021,Washington,590,8835.33,Land Management (6(A)(ii))
3801,2021,West Virginia,590,72.23,Land Management (6(A)(ii))
3802,2021,Wisconsin,590,1829.88,Land Management (6(A)(ii))
3803,2022,Arkansas,590,4964.16,Land Management (6(A)(ii))
3804,2022,Colorado,590,9713.74,Land Management (6(A)(ii))
3805,2022,Florida,590,760.6,Land Management (6(A)(ii))
3806,2022,Georgia,590,115.66,Land Management (6(A)(ii))
3807,2022,Idaho,590,496.78,Land Management (6(A)(ii))
3808,2022,Illinois,590,3008.41,Land Management (6(A)(ii))
3809,2022,Iowa,590,61932.57,Land Management (6(A)(ii))
3810,2022,Kansas,590,12993.06,Land Management (6(A)(ii))
3811,2022,Kentucky,590,46.13,Land Management (6(A)(ii))
3812,2022,Louisiana,590,15975.32,Land Management (6(A)(ii))
3813,2022,Minnesota,590,155717.24,Land Management (6(A)(ii))
3814,2022,Mississippi,590,57.6,Land Management (6(A)(ii))
3815,2022,Missouri,590,1874.21,Land Management (6(A)(ii))
3816,2022,Montana,590,23233.01,Land Management (6(A)(ii))
3817,2022,Nebraska,590,6433.42,Land Management (6(A)(ii))
3818,2022,New York,590,1.51,Land Management (6(A)(ii))
3819,2022,North Dakota,590,62891.19,Land Management (6(A)(ii))
3820,2022,Oklahoma,590,11127.52,Land Management (6(A)(ii))
3821,2022,Pennsylvania,590,2341.21,Land Management (6(A)(ii))
3822,2022,South Carolina,590,114.56,Land Management (6(A)(ii))
3823,2022,South Dakota,590,315523.42,Land Management (6(A)(ii))
3824,2022,Texas,590,298.95,Land Management (6(A)(ii))
3825,2022,Virginia,590,20.72,Land Management (6(A)(ii))
3826,2022,Washington,590,13280.98,Land Management (6(A)(ii))
3827,2022,West Virginia,590,17.0,Land Management (6(A)(ii))
3828,2022,Wisconsin,590,4646.66,Land Management (6(A)(ii))
3829,2022,Alabama,590,1902.52,Land Management (6(A)(ii))
3830,2022,Arkansas,590,147988.5,Land Management (6(A)(ii))
3831,2022,Colorado,590,21541.96,Land Management (6(A)(ii))
3832,2022,Georgia,590,18559.92,Land Management (6(A)(ii))
3833,2022,Idaho,590,30856.6,Land Management (6(A)(ii))
3834,2022,Illinois,590,38517.98,Land Management (6(A)(ii))
3835,2022,Indiana,590,380.2,Land Management (6(A)(ii))
3836,2022,Iowa,590,39937.24,Land Management (6(A)(ii))
3837,2022,Kansas,590,21404.82,Land Management (6(A)(ii))
3838,2022,Kentucky,590,39619.74,Land Management (6(A)(ii))
3839,2022,Louisiana,590,35503.57,Land Management (6(A)(ii))
3840,2022,Massachusetts,590,411.68,Land Management (6(A)(ii))
3841,2022,Michigan,590,39.6,Land Management (6(A)(ii))
3842,2022,Minnesota,590,187381.86,Land Management (6(A)(ii))
3843,2022,Mississippi,590,5917.84,Land Management (6(A)(ii))
3844,2022,Missouri,590,3816.19,Land Management (6(A)(ii))
3845,2022,Montana,590,27068.67,Land Management (6(A)(ii))
3846,2022,Nebraska,590,44216.48,Land Management (6(A)(ii))
3847,2022,New York,590,584.82,Land Management (6(A)(ii))
3848,2022,North Carolina,590,254.8,Land Management (6(A)(ii))
3849,2022,North Dakota,590,66582.13,Land Management (6(A)(ii))
3850,2022,Ohio,590,79.65,Land Management (6(A)(ii))
3851,2022,Oklahoma,590,6731.3,Land Management (6(A)(ii))
3852,2022,Oregon,590,6189.48,Land Management (6(A)(ii))
3853,2022,Pennsylvania,590,2977.35,Land Management (6(A)(ii))
3854,2022,South Carolina,590,12784.87,Land Management (6(A)(ii))
3855,2022,South Dakota,590,245757.97,Land Management (6(A)(ii))
3856,2022,Tennessee,590,203.31,Land Management (6(A)(ii))
3857,2022,Texas,590,27015.88,Land Management (6(A)(ii))
3858,2022,Utah,590,749.44,Land Management (6(A)(ii))
3859,2022,Virginia,590,4491.82,Land Management (6(A)(ii))
3860,2022,Washington,590,24110.53,Land Management (6(A)(ii))
3861,2022,West Virginia,590,481.04,Land Management (6(A)(ii))
3862,2022,Wisconsin,590,10259.74,Land Management (6(A)(ii))
3863,2022,Puerto Rico,590,22.01,Land Management (6(A)(ii))
3864,2019,Arkansas,595,101415.13,Other (6(A)(vii))
3865,2019,Colorado,595,67161.56,Other (6(A)(vii))
3866,2019,Florida,595,2383.75,Other (6(A)(vii))
3867,2019,Illinois,595,1856.43,Other (6(A)(vii))
3868,2019,Iowa,595,80671.15,Other (6(A)(vii))
3869,2019,Kansas,595,153.65,Other (6(A)(vii))
3870,2019,Kentucky,595,3292.46,Other (6(A)(vii))
3871,2019,Louisiana,595,50248.18,Other (6(A)(vii))
3872,2019,Maryland,595,315.94,Other (6(A)(vii))
3873,2019,Michigan,595,315.77,Other (6(A)(vii))
3874,2019,Minnesota,595,373874.67,Other (6(A)(vii))
3875,2019,Mississippi,595,22226.46,Other (6(A)(vii))
3876,2019,Missouri,595,45.85,Other (6(A)(vii))
3877,2019,Montana,595,4884.72,Other (6(A)(vii))
3878,2019,Nebraska,595,15448.35,Other (6(A)(vii))
3879,2019,North Dakota,595,229146.06,Other (6(A)(vii))
3880,2019,Oklahoma,595,98723.76,Other (6(A)(vii))
3881,2019,Oregon,595,12486.72,Other (6(A)(vii))
3882,2019,South Dakota,595,487697.56,Other (6(A)(vii))
3883,2019,Tennessee,595,18943.85,Other (6(A)(vii))
3884,2019,Texas,595,105402.96,Other (6(A)(vii))
3885,2019,Utah,595,8641.1,Other (6(A)(vii))
3886,2019,Washington,595,72923.28,Other (6(A)(vii))
3887,2019,Wisconsin,595,566.61,Other (6(A)(vii))
3888,2019,Puerto Rico,595,30.0,Other (6(A)(vii))
3889,2019,Nebraska,595,646.24,Other (6(A)(vii))
3890,2018,Arkansas,595,12362.96,Other (6(A)(vii))
3891,2018,Colorado,595,4158.7,Other (6(A)(vii))
3892,2018,Florida,595,711.28,Other (6(A)(vii))
3893,2018,Iowa,595,29879.5,Other (6(A)(vii))
3894,2018,Louisiana,595,6866.04,Other (6(A)(vii))
3895,2018,Maine,595,68.88,Other (6(A)(vii))
3896,2018,Minnesota,595,1406.95,Other (6(A)(vii))
3897,2018,Mississippi,595,55992.64,Other (6(A)(vii))
3898,2018,Montana,595,3070.14,Other (6(A)(vii))
3899,2018,Nebraska,595,6944.34,Other (6(A)(vii))
3900,2018,Ohio,595,1428.59,Other (6(A)(vii))
3901,2018,Oklahoma,595,15077.03,Other (6(A)(vii))
3902,2018,Oregon,595,377.1,Other (6(A)(vii))
3903,2018,South Dakota,595,330437.72,Other (6(A)(vii))
3904,2018,Texas,595,13.76,Other (6(A)(vii))
3905,2018,Wisconsin,595,65.66,Other (6(A)(vii))
3906,2020,Arkansas,595,2903.49,Other (6(A)(vii))
3907,2020,California,595,730.62,Other (6(A)(vii))
3908,2020,Colorado,595,70694.12,Other (6(A)(vii))
3909,2020,Florida,595,3807.97,Other (6(A)(vii))
3910,2020,Idaho,595,172.69,Other (6(A)(vii))
3911,2020,Illinois,595,11765.32,Other (6(A)(vii))
3912,2020,Indiana,595,50.85,Other (6(A)(vii))
3913,2020,Iowa,595,79425.5,Other (6(A)(vii))
3914,2020,Kansas,595,1268.32,Other (6(A)(vii))
3915,2020,Kentucky,595,2324.02,Other (6(A)(vii))
3916,2020,Louisiana,595,171116.25,Other (6(A)(vii))
3917,2020,Michigan,595,6527.92,Other (6(A)(vii))
3918,2020,Minnesota,595,611697.45,Other (6(A)(vii))
3919,2020,Mississippi,595,94999.24,Other (6(A)(vii))
3920,2020,Missouri,595,2355.15,Other (6(A)(vii))
3921,2020,Montana,595,7795.07,Other (6(A)(vii))
3922,2020,Nebraska,595,39766.74,Other (6(A)(vii))
3923,2020,North Dakota,595,487658.88,Other (6(A)(vii))
3924,2020,Ohio,595,2102.93,Other (6(A)(vii))
3925,2020,Oklahoma,595,144166.91,Other (6(A)(vii))
3926,2020,Oregon,595,1688.84,Other (6(A)(vii))
3927,2020,Pennsylvania,595,18.1,Other (6(A)(vii))
3928,2020,South Dakota,595,1055374.71,Other (6(A)(vii))
3929,2020,Tennessee,595,4572.82,Other (6(A)(vii))
3930,2020,Texas,595,1280.66,Other (6(A)(vii))
3931,2020,Utah,595,7742.13,Other (6(A)(vii))
3932,2020,Washington,595,78472.8,Other (6(A)(vii))
3933,2020,Wisconsin,595,4585.54,Other (6(A)(vii))
3934,2020,Arkansas,595,5.96,Other (6(A)(vii))
3935,2020,Colorado,595,2667.03,Other (6(A)(vii))
3936,2020,Florida,595,260.75,Other (6(A)(vii))
3937,2020,Illinois,595,5299.34,Other (6(A)(vii))
3938,2020,Iowa,595,11258.17,Other (6(A)(vii))
3939,2020,Kentucky,595,359.69,Other (6(A)(vii))
3940,2020,Louisiana,595,362.0,Other (6(A)(vii))
3941,2020,Massachusetts,595,2383.57,Other (6(A)(vii))
3942,2020,Michigan,595,330.88,Other (6(A)(vii))
3943,2020,Minnesota,595,444.97,Other (6(A)(vii))
3944,2020,Mississippi,595,24731.45,Other (6(A)(vii))
3945,2020,Montana,595,13173.51,Other (6(A)(vii))
3946,2020,Nebraska,595,104635.28,Other (6(A)(vii))
3947,2020,New York,595,5066.64,Other (6(A)(vii))
3948,2020,Ohio,595,668.16,Other (6(A)(vii))
3949,2020,Oklahoma,595,3598.58,Other (6(A)(vii))
3950,2020,Oregon,595,22910.06,Other (6(A)(vii))
3951,2020,Pennsylvania,595,3385.14,Other (6(A)(vii))
3952,2020,South Carolina,595,17094.61,Other (6(A)(vii))
3953,2020,South Dakota,595,487.4,Other (6(A)(vii))
3954,2020,Tennessee,595,3053.6,Other (6(A)(vii))
3955,2020,Texas,595,515.49,Other (6(A)(vii))
3956,2020,Utah,595,40.05,Other (6(A)(vii))
3957,2020,Washington,595,619.0,Other (6(A)(vii))
3958,2021,Arkansas,595,3980.14,Other (6(A)(vii))
3959,2021,Colorado,595,37223.48,Other (6(A)(vii))
3960,2021,Florida,595,2535.89,Other (6(A)(vii))
3961,2021,Idaho,595,164.33,Other (6(A)(vii))
3962,2021,Illinois,595,8560.79,Other (6(A)(vii))
3963,2021,Indiana,595,50.85,Other (6(A)(vii))
3964,2021,Iowa,595,75842.06,Other (6(A)(vii))
3965,2021,Kansas,595,634.16,Other (6(A)(vii))
3966,2021,Kentucky,595,2263.03,Other (6(A)(vii))
3967,2021,Louisiana,595,99861.47,Other (6(A)(vii))
3968,2021,Michigan,595,1502.58,Other (6(A)(vii))
3969,2021,Minnesota,595,537596.39,Other (6(A)(vii))
3970,2021,Mississippi,595,22775.44,Other (6(A)(vii))
3971,2021,Missouri,595,2218.72,Other (6(A)(vii))
3972,2021,Montana,595,7647.88,Other (6(A)(vii))
3973,2021,Nebraska,595,14247.68,Other (6(A)(vii))
3974,2021,North Dakota,595,281124.09,Other (6(A)(vii))
3975,2021,Ohio,595,1429.92,Other (6(A)(vii))
3976,2021,Oklahoma,595,132249.08,Other (6(A)(vii))
3977,2021,Oregon,595,844.42,Other (6(A)(vii))
3978,2021,Pennsylvania,595,13.42,Other (6(A)(vii))
3979,2021,South Dakota,595,1052332.11,Other (6(A)(vii))
